dt, date, hour, minutes, seconds, lat, lon, elevation
2012-10-13T16:49:04.000Z,2012-10-13,16,49,04,51.489112,0.004592,0.15,
2012-10-13T16:49:07.000Z,2012-10-13,16,49,07,51.489159,0.004620,1.38,
2012-10-13T16:49:10.000Z,2012-10-13,16,49,10,51.489194,0.004612,2.00,
2012-10-13T16:49:13.000Z,2012-10-13,16,49,13,51.489205,0.004611,2.90,
2012-10-13T16:49:16.000Z,2012-10-13,16,49,16,51.489205,0.004611,2.90,
2012-10-13T16:49:19.000Z,2012-10-13,16,49,19,51.489251,0.004693,5.23,
2012-10-13T16:49:21.802Z,2012-10-13,16,49,21,51.489265,0.004738,5.51,
2012-10-13T16:49:24.000Z,2012-10-13,16,49,24,51.489282,0.004788,5.11,
2012-10-13T16:49:27.000Z,2012-10-13,16,49,27,51.489315,0.004793,4.36,
2012-10-13T16:49:30.000Z,2012-10-13,16,49,30,51.489325,0.004816,4.43,
2012-10-13T16:49:33.000Z,2012-10-13,16,49,33,51.489325,0.004816,4.43,
2012-10-13T16:49:36.000Z,2012-10-13,16,49,36,51.489325,0.004816,4.43,
2012-10-13T16:49:39.000Z,2012-10-13,16,49,39,51.489325,0.004816,4.43,
2012-10-13T16:49:42.001Z,2012-10-13,16,49,42,51.489325,0.004816,4.43,
2012-10-13T16:49:45.000Z,2012-10-13,16,49,45,51.489325,0.004816,4.43,
2012-10-13T16:49:48.000Z,2012-10-13,16,49,48,51.489293,0.005037,1.55,
2012-10-13T16:49:51.000Z,2012-10-13,16,49,51,51.489272,0.005079,0.89,
2012-10-13T16:49:54.000Z,2012-10-13,16,49,54,51.489231,0.005170,1.56,
2012-10-13T16:49:57.000Z,2012-10-13,16,49,57,51.489254,0.005224,1.34,
2012-10-13T16:50:00.000Z,2012-10-13,16,50,00,51.489266,0.005277,1.65,
2012-10-13T16:50:03.000Z,2012-10-13,16,50,03,51.489270,0.005333,1.30,
2012-10-13T16:50:06.000Z,2012-10-13,16,50,06,51.489270,0.005343,1.34,
2012-10-13T16:50:09.000Z,2012-10-13,16,50,09,51.489270,0.005343,1.34,
2012-10-13T16:50:12.000Z,2012-10-13,16,50,12,51.489220,0.005398,2.71,
2012-10-13T16:50:15.000Z,2012-10-13,16,50,15,51.489254,0.005504,-0.04,
2012-10-13T16:50:18.000Z,2012-10-13,16,50,18,51.489254,0.005504,-0.04,
2012-10-13T16:50:21.000Z,2012-10-13,16,50,21,51.489254,0.005504,-0.04,
2012-10-13T16:50:24.001Z,2012-10-13,16,50,24,51.489274,0.005694,-3.60,
2012-10-13T16:50:27.000Z,2012-10-13,16,50,27,51.489294,0.005762,-5.41,
2012-10-13T16:50:30.000Z,2012-10-13,16,50,30,51.489294,0.005762,-5.41,
2012-10-13T16:50:33.000Z,2012-10-13,16,50,33,51.489294,0.005762,-5.41,
2012-10-13T16:50:36.000Z,2012-10-13,16,50,36,51.489294,0.005762,-5.41,
2012-10-13T16:50:39.001Z,2012-10-13,16,50,39,51.489294,0.005762,-5.41,
2012-10-13T16:50:42.000Z,2012-10-13,16,50,42,51.489294,0.005762,-5.41,
2012-10-13T16:50:45.000Z,2012-10-13,16,50,45,51.489266,0.006001,-2.02,
2012-10-13T16:50:48.000Z,2012-10-13,16,50,48,51.489257,0.006039,-3.70,
2012-10-13T16:50:51.000Z,2012-10-13,16,50,51,51.489257,0.006039,-3.70,
2012-10-13T16:50:54.000Z,2012-10-13,16,50,54,51.489252,0.006165,-2.69,
2012-10-13T16:50:57.001Z,2012-10-13,16,50,57,51.489257,0.006222,-3.70,
2012-10-13T16:51:00.000Z,2012-10-13,16,51,00,51.489274,0.006276,-3.48,
2012-10-13T16:51:03.000Z,2012-10-13,16,51,03,51.489285,0.006380,-3.17,
2012-10-13T16:51:06.000Z,2012-10-13,16,51,06,51.489293,0.006442,-3.52,
2012-10-13T16:51:09.000Z,2012-10-13,16,51,09,51.489282,0.006484,-3.64,
2012-10-13T16:51:12.000Z,2012-10-13,16,51,12,51.489288,0.006559,-5.32,
2012-10-13T16:51:15.000Z,2012-10-13,16,51,15,51.489303,0.006600,-6.59,
2012-10-13T16:51:18.000Z,2012-10-13,16,51,18,51.489275,0.006691,-6.00,
2012-10-13T16:51:21.000Z,2012-10-13,16,51,21,51.489299,0.006771,-7.62,
2012-10-13T16:51:24.000Z,2012-10-13,16,51,24,51.489291,0.006830,-8.00,
2012-10-13T16:51:27.000Z,2012-10-13,16,51,27,51.489276,0.006896,-6.68,
2012-10-13T16:51:30.000Z,2012-10-13,16,51,30,51.489270,0.006926,-6.37,
2012-10-13T16:51:33.000Z,2012-10-13,16,51,33,51.489270,0.006926,-6.37,
2012-10-13T16:51:36.000Z,2012-10-13,16,51,36,51.489270,0.006926,-6.37,
2012-10-13T16:51:39.000Z,2012-10-13,16,51,39,51.489212,0.007073,1.09,
2012-10-13T16:51:42.000Z,2012-10-13,16,51,42,51.489204,0.007136,2.18,
2012-10-13T16:51:45.000Z,2012-10-13,16,51,45,51.489210,0.007194,0.11,
2012-10-13T16:51:48.000Z,2012-10-13,16,51,48,51.489222,0.007268,0.54,
2012-10-13T16:51:51.000Z,2012-10-13,16,51,51,51.489237,0.007329,1.17,
2012-10-13T16:51:54.001Z,2012-10-13,16,51,54,51.489256,0.007381,1.42,
2012-10-13T16:51:57.001Z,2012-10-13,16,51,57,51.489255,0.007432,2.13,
2012-10-13T16:52:00.000Z,2012-10-13,16,52,00,51.489249,0.007503,1.60,
2012-10-13T16:52:03.000Z,2012-10-13,16,52,03,51.489233,0.007547,2.01,
2012-10-13T16:52:06.000Z,2012-10-13,16,52,06,51.489258,0.007638,2.74,
2012-10-13T16:52:09.000Z,2012-10-13,16,52,09,51.489275,0.007705,6.23,
2012-10-13T16:52:12.000Z,2012-10-13,16,52,12,51.489312,0.007737,10.25,
2012-10-13T16:52:15.000Z,2012-10-13,16,52,15,51.489350,0.007789,10.06,
2012-10-13T16:52:18.001Z,2012-10-13,16,52,18,51.489357,0.007851,8.04,
2012-10-13T16:52:21.001Z,2012-10-13,16,52,21,51.489310,0.007880,8.37,
2012-10-13T16:52:24.001Z,2012-10-13,16,52,24,51.489271,0.007909,9.28,
2012-10-13T16:52:27.001Z,2012-10-13,16,52,27,51.489257,0.007952,9.30,
2012-10-13T16:52:30.001Z,2012-10-13,16,52,30,51.489253,0.008017,9.57,
2012-10-13T16:52:32.800Z,2012-10-13,16,52,32,51.489247,0.008064,10.05,
2012-10-13T16:52:35.000Z,2012-10-13,16,52,35,51.489284,0.008167,5.28,
2012-10-13T16:52:38.000Z,2012-10-13,16,52,38,51.489274,0.008241,3.90,
2012-10-13T16:52:41.000Z,2012-10-13,16,52,41,51.489270,0.008311,2.50,
2012-10-13T16:52:44.000Z,2012-10-13,16,52,44,51.489275,0.008379,1.59,
2012-10-13T16:52:47.000Z,2012-10-13,16,52,47,51.489261,0.008429,2.05,
2012-10-13T16:52:50.000Z,2012-10-13,16,52,50,51.489259,0.008470,2.05,
2012-10-13T16:52:53.000Z,2012-10-13,16,52,53,51.489261,0.008562,2.11,
2012-10-13T16:52:56.000Z,2012-10-13,16,52,56,51.489255,0.008746,5.22,
2012-10-13T16:52:59.000Z,2012-10-13,16,52,59,51.489219,0.008917,17.79,
2012-10-13T16:53:02.000Z,2012-10-13,16,53,02,51.489238,0.008925,19.08,
2012-10-13T16:53:05.000Z,2012-10-13,16,53,05,51.489238,0.008925,19.08,
2012-10-13T16:53:08.000Z,2012-10-13,16,53,08,51.489238,0.008925,19.08,
2012-10-13T16:53:11.000Z,2012-10-13,16,53,11,51.489238,0.008925,19.08,
2012-10-13T16:53:14.000Z,2012-10-13,16,53,14,51.489238,0.008925,19.08,
2012-10-13T16:53:17.000Z,2012-10-13,16,53,17,51.489238,0.008925,19.08,
2012-10-13T16:53:20.000Z,2012-10-13,16,53,20,51.489238,0.008925,19.08,
2012-10-13T16:53:23.000Z,2012-10-13,16,53,23,51.489238,0.008925,19.08,
2012-10-13T16:53:26.000Z,2012-10-13,16,53,26,51.489238,0.008925,19.08,
2012-10-13T16:53:29.000Z,2012-10-13,16,53,29,51.489238,0.008925,19.08,
2012-10-13T16:53:32.000Z,2012-10-13,16,53,32,51.489238,0.008925,19.08,
2012-10-13T16:53:35.000Z,2012-10-13,16,53,35,51.489238,0.008925,19.08,
2012-10-13T16:53:38.000Z,2012-10-13,16,53,38,51.489238,0.008925,19.08,
2012-10-13T16:53:41.000Z,2012-10-13,16,53,41,51.489238,0.008925,19.08,
2012-10-13T16:53:44.000Z,2012-10-13,16,53,44,51.489238,0.008925,19.08,
2012-10-13T16:53:47.000Z,2012-10-13,16,53,47,51.489238,0.008925,19.08,
2012-10-13T16:53:50.000Z,2012-10-13,16,53,50,51.489238,0.008925,19.08,
2012-10-13T16:53:53.000Z,2012-10-13,16,53,53,51.489238,0.008925,19.08,
2012-10-13T16:53:56.000Z,2012-10-13,16,53,56,51.489238,0.008925,19.08,
2012-10-13T16:53:59.000Z,2012-10-13,16,53,59,51.489238,0.008925,19.08,
2012-10-13T16:54:02.000Z,2012-10-13,16,54,02,51.489238,0.008925,19.08,
2012-10-13T16:54:05.000Z,2012-10-13,16,54,05,51.489238,0.008925,19.08,
2012-10-13T16:54:08.000Z,2012-10-13,16,54,08,51.489238,0.008925,19.08,
2012-10-13T16:54:11.000Z,2012-10-13,16,54,11,51.489238,0.008925,19.08,
2012-10-13T16:54:14.000Z,2012-10-13,16,54,14,51.489238,0.008925,19.08,
2012-10-13T16:54:17.000Z,2012-10-13,16,54,17,51.489238,0.008925,19.08,
2012-10-13T16:54:20.000Z,2012-10-13,16,54,20,51.489238,0.008925,19.08,
2012-10-13T16:54:23.000Z,2012-10-13,16,54,23,51.489238,0.008925,19.08,
2012-10-13T16:54:26.000Z,2012-10-13,16,54,26,51.489238,0.008925,19.08,
2012-10-13T16:54:29.000Z,2012-10-13,16,54,29,51.489238,0.008925,19.08,
2012-10-13T16:54:32.000Z,2012-10-13,16,54,32,51.489238,0.008925,19.08,
2012-10-13T16:54:37.000Z,2012-10-13,16,54,37,51.489238,0.008925,19.08,
2012-10-13T16:54:40.000Z,2012-10-13,16,54,40,51.489238,0.008925,19.08,
2012-10-13T16:54:43.000Z,2012-10-13,16,54,43,51.489238,0.008925,19.08,
2012-10-13T16:54:46.000Z,2012-10-13,16,54,46,51.489238,0.008925,19.08,
2012-10-13T16:54:49.001Z,2012-10-13,16,54,49,51.489238,0.008925,19.08,
2012-10-13T16:54:51.800Z,2012-10-13,16,54,51,51.489238,0.008925,19.08,
2012-10-13T16:54:54.000Z,2012-10-13,16,54,54,51.489238,0.008925,19.08,
2012-10-13T16:54:57.000Z,2012-10-13,16,54,57,51.489238,0.008925,19.08,
2012-10-13T16:55:00.000Z,2012-10-13,16,55,00,51.489238,0.008925,19.08,
2012-10-13T16:55:03.000Z,2012-10-13,16,55,03,51.489238,0.008925,19.08,
2012-10-13T16:55:06.000Z,2012-10-13,16,55,06,51.489238,0.008925,19.08,
2012-10-13T16:55:09.000Z,2012-10-13,16,55,09,51.489238,0.008925,19.08,
2012-10-13T16:55:12.000Z,2012-10-13,16,55,12,51.489238,0.008925,19.08,
2012-10-13T16:55:15.000Z,2012-10-13,16,55,15,51.489238,0.008925,19.08,
2012-10-13T16:55:18.000Z,2012-10-13,16,55,18,51.489238,0.008925,19.08,
2012-10-13T16:55:21.000Z,2012-10-13,16,55,21,51.489238,0.008925,19.08,
2012-10-13T16:55:24.000Z,2012-10-13,16,55,24,51.489238,0.008925,19.08,
2012-10-13T16:55:27.000Z,2012-10-13,16,55,27,51.489238,0.008925,19.08,
2012-10-13T16:55:30.000Z,2012-10-13,16,55,30,51.489238,0.008925,19.08,
2012-10-13T16:55:33.000Z,2012-10-13,16,55,33,51.489238,0.008925,19.08,
2012-10-13T16:55:36.000Z,2012-10-13,16,55,36,51.489238,0.008925,19.08,
2012-10-13T16:55:39.000Z,2012-10-13,16,55,39,51.489238,0.008925,19.08,
2012-10-13T16:55:42.000Z,2012-10-13,16,55,42,51.489238,0.008925,19.08,
2012-10-13T16:55:45.000Z,2012-10-13,16,55,45,51.489238,0.008925,19.08,
2012-10-13T16:55:48.000Z,2012-10-13,16,55,48,51.489238,0.008925,19.08,
2012-10-13T16:55:51.000Z,2012-10-13,16,55,51,51.489238,0.008925,19.08,
2012-10-13T16:55:54.000Z,2012-10-13,16,55,54,51.489238,0.008925,19.08,
2012-10-13T16:55:57.001Z,2012-10-13,16,55,57,51.489271,0.008994,28.35,
2012-10-13T16:56:00.000Z,2012-10-13,16,56,00,51.489261,0.009062,28.19,
2012-10-13T16:56:03.000Z,2012-10-13,16,56,03,51.489257,0.009065,27.07,
2012-10-13T16:56:06.000Z,2012-10-13,16,56,06,51.489257,0.009065,27.07,
2012-10-13T16:56:09.000Z,2012-10-13,16,56,09,51.489306,0.008598,15.11,
2012-10-13T16:56:12.000Z,2012-10-13,16,56,12,51.489327,0.008486,8.15,
2012-10-13T16:56:15.000Z,2012-10-13,16,56,15,51.489343,0.008398,2.48,
2012-10-13T16:56:18.000Z,2012-10-13,16,56,18,51.489352,0.008368,-0.45,
2012-10-13T16:56:21.000Z,2012-10-13,16,56,21,51.489357,0.008358,-2.17,
2012-10-13T16:56:24.000Z,2012-10-13,16,56,24,51.489357,0.008358,-2.17,
2012-10-13T16:56:27.000Z,2012-10-13,16,56,27,51.489357,0.008358,-2.17,
2012-10-13T16:56:30.000Z,2012-10-13,16,56,30,51.489357,0.008358,-2.17,
2012-10-13T16:56:33.000Z,2012-10-13,16,56,33,51.489357,0.008358,-2.17,
2012-10-13T16:56:36.000Z,2012-10-13,16,56,36,51.489357,0.008358,-2.17,
2012-10-13T16:56:39.000Z,2012-10-13,16,56,39,51.489357,0.008358,-2.17,
2012-10-13T16:56:42.000Z,2012-10-13,16,56,42,51.489357,0.008358,-2.17,
2012-10-13T16:56:45.000Z,2012-10-13,16,56,45,51.489357,0.008358,-2.17,
2012-10-13T16:56:48.000Z,2012-10-13,16,56,48,51.489357,0.008358,-2.17,
2012-10-13T16:56:51.000Z,2012-10-13,16,56,51,51.489357,0.008358,-2.17,
2012-10-13T16:56:54.000Z,2012-10-13,16,56,54,51.489357,0.008358,-2.17,
2012-10-13T16:56:57.000Z,2012-10-13,16,56,57,51.489357,0.008358,-2.17,
2012-10-13T16:57:00.000Z,2012-10-13,16,57,00,51.489357,0.008358,-2.17,
2012-10-13T16:57:03.000Z,2012-10-13,16,57,03,51.489357,0.008358,-2.17,
2012-10-13T16:57:06.000Z,2012-10-13,16,57,06,51.489357,0.008358,-2.17,
2012-10-13T16:57:09.000Z,2012-10-13,16,57,09,51.489357,0.008358,-2.17,
2012-10-13T16:57:12.000Z,2012-10-13,16,57,12,51.489357,0.008358,-2.17,
2012-10-13T16:57:15.002Z,2012-10-13,16,57,15,51.489357,0.008358,-2.17,
2012-10-13T16:57:17.999Z,2012-10-13,16,57,17,51.489357,0.008358,-2.17,
2012-10-13T16:57:20.999Z,2012-10-13,16,57,20,51.489357,0.008358,-2.17,
2012-10-13T16:57:23.999Z,2012-10-13,16,57,23,51.489357,0.008358,-2.17,
2012-10-13T16:57:27.000Z,2012-10-13,16,57,27,51.489357,0.008358,-2.17,
2012-10-13T16:57:30.000Z,2012-10-13,16,57,30,51.489357,0.008358,-2.17,
2012-10-13T16:57:33.000Z,2012-10-13,16,57,33,51.489357,0.008358,-2.17,
2012-10-13T16:57:36.000Z,2012-10-13,16,57,36,51.489357,0.008358,-2.17,
2012-10-13T16:57:39.000Z,2012-10-13,16,57,39,51.489357,0.008358,-2.17,
2012-10-13T16:57:42.000Z,2012-10-13,16,57,42,51.489357,0.008358,-2.17,
2012-10-13T16:57:45.000Z,2012-10-13,16,57,45,51.489357,0.008358,-2.17,
2012-10-13T16:57:48.000Z,2012-10-13,16,57,48,51.489357,0.008358,-2.17,
2012-10-13T16:57:51.000Z,2012-10-13,16,57,51,51.489357,0.008358,-2.17,
2012-10-13T16:57:54.000Z,2012-10-13,16,57,54,51.489357,0.008358,-2.17,
2012-10-13T16:57:57.000Z,2012-10-13,16,57,57,51.489357,0.008358,-2.17,
2012-10-13T16:58:00.000Z,2012-10-13,16,58,00,51.489357,0.008358,-2.17,
2012-10-13T16:58:03.000Z,2012-10-13,16,58,03,51.489357,0.008358,-2.17,
2012-10-13T16:58:06.000Z,2012-10-13,16,58,06,51.489357,0.008358,-2.17,
2012-10-13T16:58:09.000Z,2012-10-13,16,58,09,51.489357,0.008358,-2.17,
2012-10-13T16:58:12.000Z,2012-10-13,16,58,12,51.489357,0.008358,-2.17,
2012-10-13T16:58:15.000Z,2012-10-13,16,58,15,51.489357,0.008358,-2.17,
2012-10-13T16:58:18.000Z,2012-10-13,16,58,18,51.489357,0.008358,-2.17,
2012-10-13T16:58:21.000Z,2012-10-13,16,58,21,51.489357,0.008358,-2.17,
2012-10-13T16:58:24.000Z,2012-10-13,16,58,24,51.489357,0.008358,-2.17,
2012-10-13T16:58:27.000Z,2012-10-13,16,58,27,51.489357,0.008358,-2.17,
2012-10-13T16:58:30.000Z,2012-10-13,16,58,30,51.489357,0.008358,-2.17,
2012-10-13T16:58:33.000Z,2012-10-13,16,58,33,51.489357,0.008358,-2.17,
2012-10-13T16:58:36.000Z,2012-10-13,16,58,36,51.489357,0.008358,-2.17,
2012-10-13T16:58:39.000Z,2012-10-13,16,58,39,51.489357,0.008358,-2.17,
2012-10-13T16:58:42.000Z,2012-10-13,16,58,42,51.489357,0.008358,-2.17,
2012-10-13T16:58:45.000Z,2012-10-13,16,58,45,51.489357,0.008358,-2.17,
2012-10-13T16:58:48.000Z,2012-10-13,16,58,48,51.489357,0.008358,-2.17,
2012-10-13T16:58:51.000Z,2012-10-13,16,58,51,51.489357,0.008358,-2.17,
2012-10-13T16:58:54.000Z,2012-10-13,16,58,54,51.489357,0.008358,-2.17,
2012-10-13T16:58:57.000Z,2012-10-13,16,58,57,51.489357,0.008358,-2.17,
2012-10-13T16:59:00.000Z,2012-10-13,16,59,00,51.489357,0.008358,-2.17,
2012-10-13T16:59:03.000Z,2012-10-13,16,59,03,51.489357,0.008358,-2.17,
2012-10-13T16:59:06.000Z,2012-10-13,16,59,06,51.489357,0.008358,-2.17,
2012-10-13T16:59:09.000Z,2012-10-13,16,59,09,51.489537,0.008640,2.25,
2012-10-13T16:59:12.000Z,2012-10-13,16,59,12,51.489556,0.008630,-0.18,
2012-10-13T16:59:15.000Z,2012-10-13,16,59,15,51.489556,0.008630,-0.18,
2012-10-13T16:59:18.000Z,2012-10-13,16,59,18,51.489556,0.008630,-0.18,
2012-10-13T16:59:21.000Z,2012-10-13,16,59,21,51.489556,0.008630,-0.18,
2012-10-13T16:59:24.000Z,2012-10-13,16,59,24,51.489556,0.008630,-0.18,
2012-10-13T16:59:27.000Z,2012-10-13,16,59,27,51.489556,0.008630,-0.18,
2012-10-13T16:59:30.000Z,2012-10-13,16,59,30,51.489556,0.008630,-0.18,
2012-10-13T16:59:33.000Z,2012-10-13,16,59,33,51.489556,0.008630,-0.18,
2012-10-13T16:59:36.000Z,2012-10-13,16,59,36,51.489779,0.008573,0.16,
2012-10-13T16:59:39.000Z,2012-10-13,16,59,39,51.489813,0.008589,-0.14,
2012-10-13T16:59:42.001Z,2012-10-13,16,59,42,51.489847,0.008601,-0.40,
2012-10-13T16:59:45.000Z,2012-10-13,16,59,45,51.489885,0.008593,-1.45,
2012-10-13T16:59:48.000Z,2012-10-13,16,59,48,51.489926,0.008652,-4.55,
2012-10-13T16:59:51.000Z,2012-10-13,16,59,51,51.489953,0.008744,-1.43,
2012-10-13T16:59:54.000Z,2012-10-13,16,59,54,51.489979,0.008752,0.64,
2012-10-13T16:59:57.000Z,2012-10-13,16,59,57,51.490002,0.008787,3.69,
2012-10-13T17:00:00.000Z,2012-10-13,17,00,00,51.490046,0.008774,2.99,
2012-10-13T17:00:03.000Z,2012-10-13,17,00,03,51.490075,0.008817,8.54,
2012-10-13T17:00:06.000Z,2012-10-13,17,00,06,51.490124,0.008811,7.75,
2012-10-13T17:00:09.000Z,2012-10-13,17,00,09,51.490159,0.008815,7.75,
2012-10-13T17:00:12.000Z,2012-10-13,17,00,12,51.490207,0.008784,6.86,
2012-10-13T17:00:15.000Z,2012-10-13,17,00,15,51.490245,0.008743,5.41,
2012-10-13T17:00:18.000Z,2012-10-13,17,00,18,51.490254,0.008730,4.52,
2012-10-13T17:00:21.000Z,2012-10-13,17,00,21,51.490254,0.008730,4.52,
2012-10-13T17:00:24.000Z,2012-10-13,17,00,24,51.490348,0.008669,1.28,
2012-10-13T17:00:27.000Z,2012-10-13,17,00,27,51.490396,0.008651,1.07,
2012-10-13T17:00:30.000Z,2012-10-13,17,00,30,51.490437,0.008649,1.42,
2012-10-13T17:00:33.000Z,2012-10-13,17,00,33,51.490486,0.008630,0.46,
2012-10-13T17:00:36.000Z,2012-10-13,17,00,36,51.490540,0.008652,1.87,
2012-10-13T17:00:39.000Z,2012-10-13,17,00,39,51.490580,0.008651,1.54,
2012-10-13T17:00:42.000Z,2012-10-13,17,00,42,51.490618,0.008649,2.52,
2012-10-13T17:00:45.000Z,2012-10-13,17,00,45,51.490636,0.008648,3.73,
2012-10-13T17:00:48.000Z,2012-10-13,17,00,48,51.490636,0.008648,3.73,
2012-10-13T17:00:51.000Z,2012-10-13,17,00,51,51.490636,0.008648,3.73,
2012-10-13T17:00:54.000Z,2012-10-13,17,00,54,51.490750,0.008669,3.40,
2012-10-13T17:00:57.000Z,2012-10-13,17,00,57,51.490791,0.008670,3.18,
2012-10-13T17:01:00.000Z,2012-10-13,17,01,00,51.490835,0.008643,3.28,
2012-10-13T17:01:03.000Z,2012-10-13,17,01,03,51.490873,0.008608,2.48,
2012-10-13T17:01:06.000Z,2012-10-13,17,01,06,51.490906,0.008571,-0.10,
2012-10-13T17:01:09.000Z,2012-10-13,17,01,09,51.490944,0.008558,-1.15,
2012-10-13T17:01:12.000Z,2012-10-13,17,01,12,51.490978,0.008559,-0.79,
2012-10-13T17:01:15.000Z,2012-10-13,17,01,15,51.491017,0.008552,-0.01,
2012-10-13T17:01:18.000Z,2012-10-13,17,01,18,51.491049,0.008541,1.42,
2012-10-13T17:01:21.000Z,2012-10-13,17,01,21,51.491075,0.008538,2.49,
2012-10-13T17:01:24.006Z,2012-10-13,17,01,24,51.491108,0.008542,3.19,
2012-10-13T17:01:27.000Z,2012-10-13,17,01,27,51.491117,0.008532,3.50,
2012-10-13T17:01:30.000Z,2012-10-13,17,01,30,51.491117,0.008532,3.50,
2012-10-13T17:01:33.000Z,2012-10-13,17,01,33,51.491117,0.008532,3.50,
2012-10-13T17:01:36.000Z,2012-10-13,17,01,36,51.491117,0.008532,3.50,
2012-10-13T17:01:39.000Z,2012-10-13,17,01,39,51.491117,0.008532,3.50,
2012-10-13T17:01:42.000Z,2012-10-13,17,01,42,51.491117,0.008532,3.50,
2012-10-13T17:01:44.999Z,2012-10-13,17,01,44,51.491117,0.008532,3.50,
2012-10-13T17:01:48.000Z,2012-10-13,17,01,48,51.491117,0.008532,3.50,
2012-10-13T17:01:51.000Z,2012-10-13,17,01,51,51.491117,0.008532,3.50,
2012-10-13T17:01:54.000Z,2012-10-13,17,01,54,51.491117,0.008532,3.50,
2012-10-13T17:01:56.800Z,2012-10-13,17,01,56,51.491117,0.008532,3.50,
2012-10-13T17:01:59.000Z,2012-10-13,17,01,59,51.491117,0.008532,3.50,
2012-10-13T17:02:02.000Z,2012-10-13,17,02,02,51.491117,0.008532,3.50,
2012-10-13T17:02:05.000Z,2012-10-13,17,02,05,51.491231,0.008553,-1.46,
2012-10-13T17:02:08.000Z,2012-10-13,17,02,08,51.491277,0.008572,-0.73,
2012-10-13T17:02:11.000Z,2012-10-13,17,02,11,51.491312,0.008594,-0.72,
2012-10-13T17:02:14.000Z,2012-10-13,17,02,14,51.491356,0.008600,0.01,
2012-10-13T17:02:17.000Z,2012-10-13,17,02,17,51.491411,0.008566,0.02,
2012-10-13T17:02:20.000Z,2012-10-13,17,02,20,51.491454,0.008531,0.44,
2012-10-13T17:02:23.000Z,2012-10-13,17,02,23,51.491459,0.008592,3.24,
2012-10-13T17:02:26.000Z,2012-10-13,17,02,26,51.491492,0.008598,-0.36,
2012-10-13T17:02:29.000Z,2012-10-13,17,02,29,51.491515,0.008636,-1.56,
2012-10-13T17:02:32.000Z,2012-10-13,17,02,32,51.491543,0.008635,-2.49,
2012-10-13T17:02:35.000Z,2012-10-13,17,02,35,51.491569,0.008622,-2.64,
2012-10-13T17:02:38.000Z,2012-10-13,17,02,38,51.491604,0.008648,-2.28,
2012-10-13T17:02:41.000Z,2012-10-13,17,02,41,51.491638,0.008642,-2.18,
2012-10-13T17:02:44.000Z,2012-10-13,17,02,44,51.491688,0.008612,-1.96,
2012-10-13T17:02:47.000Z,2012-10-13,17,02,47,51.491723,0.008602,-2.72,
2012-10-13T17:02:50.000Z,2012-10-13,17,02,50,51.491733,0.008685,2.81,
2012-10-13T17:02:53.000Z,2012-10-13,17,02,53,51.491733,0.008683,3.49,
2012-10-13T17:02:56.000Z,2012-10-13,17,02,56,51.491733,0.008683,3.49,
2012-10-13T17:02:59.000Z,2012-10-13,17,02,59,51.491733,0.008683,3.49,
2012-10-13T17:03:02.000Z,2012-10-13,17,03,02,51.491733,0.008683,3.49,
2012-10-13T17:03:05.000Z,2012-10-13,17,03,05,51.491733,0.008683,3.49,
2012-10-13T17:03:08.000Z,2012-10-13,17,03,08,51.491733,0.008683,3.49,
2012-10-13T17:03:11.000Z,2012-10-13,17,03,11,51.491733,0.008683,3.49,
2012-10-13T17:03:14.000Z,2012-10-13,17,03,14,51.491733,0.008683,3.49,
2012-10-13T17:03:17.000Z,2012-10-13,17,03,17,51.491733,0.008683,3.49,
2012-10-13T17:03:20.000Z,2012-10-13,17,03,20,51.491733,0.008683,3.49,
2012-10-13T17:03:23.000Z,2012-10-13,17,03,23,51.491733,0.008683,3.49,
2012-10-13T17:03:26.000Z,2012-10-13,17,03,26,51.491733,0.008683,3.49,
2012-10-13T17:03:29.000Z,2012-10-13,17,03,29,51.491733,0.008683,3.49,
2012-10-13T17:03:32.000Z,2012-10-13,17,03,32,51.491733,0.008683,3.49,
2012-10-13T17:03:35.000Z,2012-10-13,17,03,35,51.491733,0.008683,3.49,
2012-10-13T17:03:38.003Z,2012-10-13,17,03,38,51.491733,0.008683,3.49,
2012-10-13T17:03:41.000Z,2012-10-13,17,03,41,51.491733,0.008683,3.49,
2012-10-13T17:03:44.000Z,2012-10-13,17,03,44,51.491733,0.008683,3.49,
2012-10-13T17:03:47.000Z,2012-10-13,17,03,47,51.491733,0.008683,3.49,
2012-10-13T17:03:50.000Z,2012-10-13,17,03,50,51.491733,0.008683,3.49,
2012-10-13T17:03:53.000Z,2012-10-13,17,03,53,51.491733,0.008683,3.49,
2012-10-13T17:03:56.000Z,2012-10-13,17,03,56,51.491733,0.008683,3.49,
2012-10-13T17:03:59.000Z,2012-10-13,17,03,59,51.491733,0.008683,3.49,
2012-10-13T17:04:02.000Z,2012-10-13,17,04,02,51.491733,0.008683,3.49,
2012-10-13T17:04:05.000Z,2012-10-13,17,04,05,51.491733,0.008683,3.49,
2012-10-13T17:04:08.000Z,2012-10-13,17,04,08,51.491733,0.008683,3.49,
2012-10-13T17:04:11.000Z,2012-10-13,17,04,11,51.491733,0.008683,3.49,
2012-10-13T17:04:14.000Z,2012-10-13,17,04,14,51.491733,0.008683,3.49,
2012-10-13T17:04:17.001Z,2012-10-13,17,04,17,51.491815,0.008693,-2.36,
2012-10-13T17:04:20.000Z,2012-10-13,17,04,20,51.491837,0.008653,-1.56,
